0.000208991875440842	0
0.000235122002194472	0
0.000235122002194472	0
0.000235128144838937	0
0.000235134287804368	0
0.000235134287804368	0
0.000235134287804368	0
0.000235134287804368	0
0.000287386351760895	0
0.000313512383739158	0
0.000313512383739158	0
0.000313512383739158	0
0.000313512383739158	0
0.000339638415717421	0
0.000339647289353364	0
0.000339647289353364	0
0.000339656163452997	0
0.000365783560641689	0
0.000391910957830381	0
0.000391931438127090	0
0.000418060200668896	0
0.000444188963210702	0
0.000496459460165661	0
0.000496459460165661	0
0.000496459460165661	0
0.000548718350709414	0
0.000574847795981291	0
0.000574847795981291	0
0.000601008649298388	0
0.000653270270976508	0
0.000705550329256820	0
0.000731681822932999	0
0.000783985783724455	0
0.000810118643181937	0
0.000862406899255194	0
0.000914745700695207	0
0.000940930475692629	0
0.000940955069395436	0
0.000993282275139190	0
0.00101944792973651	0
0.00101952788016626	0
0.00104577897461372	0
0.00109806792334440	0
0.00109818276898941	0
0.00112450639399566	0
0.00117680901697220	0
0.00120308617758598	0
0.00128174945721834	0
0.00133431008319816	0
0.00141305769985608	0
0.00146558492541220	0
0.00149183417085427	0
0.00157055728607701	0
0.00167548039164354	0
0.00180651917790287	0
0.00188545840207400	0
0.00206909195673241	0
0.00227862025614835	0
0.00254119619606508	0
0.00277755941618846	0
0.00290941497169218	0
0.00338218714768884	0
0.00367126448838307	0
0.00396065573770492	0
0.00438262695184359	0.00571428571428571
0.00485666281633939	0.00531914893617021
0.00533214257571380	0.00478468899521531
0.00559657374077091	0.00452488687782806
0.00620383270681633	0.0125523012552301
0.00670558535815715	0.0158730158730159
0.00752433570113128	0.0185185185185185
0.00813414762556597	0.0273972602739726
0.00874558769295611	0.0440251572327044
0.00930858077105638	0.0530726256983240
0.0102668320620761	0.0613810741687980
0.0112297204460181	0.0622119815668203
0.0119038171573685	0.0733752620545073
0.0125552936190501	0.0834914611005693
0.0132615441742036	0.0953206239168111
0.0144492549602911	0.106180665610143
0.0158016546513793	0.114658925979681
0.0171944977607166	0.126302083333333
0.0185971943887776	0.140350877192982
0.0199796454014677	0.163481953290870
0.0219936623878833	0.168905950095969
0.0239583894787905	0.179727427597956
0.0262282670416137	0.199691595990748
0.0287761971983929	0.214681440443213
0.0318676226044762	0.226675015654352
0.0346782808776399	0.235758601240835
0.0379868877747783	0.251769464105157
0.0427371746902802	0.264211005002274
0.0472282699715291	0.288916055419723
0.0517561634582911	0.298398835516739
0.0573949555990581	0.315858885591823
0.0631989447726100	0.339694656488550
0.0705524140930840	0.354940711462451
0.0780010576414596	0.374823196605375
0.0853465523934661	0.393490506989360
0.0949155631150529	0.410754294249440
0.105634674922601	0.425919732441472
0.116828796856681	0.443237613450379
0.130989896364641	0.462595012668356
0.146101185506762	0.486262747450510
0.161149885978854	0.508031698436496
0.178715003589375	0.526103646833014
0.197979420018709	0.551536131544786
0.220523075716582	0.577052516240119
0.243956043956044	0.599223438051535
0.268308833267117	0.620080629679401
0.295362236705393	0.644393779960248
0.328640652894670	0.672985274431058
0.365029142381349	0.703281519861831
0.402990540128166	0.727197990408769
0.437858637683116	0.756722205650488
0.477269306036429	0.785988637272946
0.514484058964690	0.813279723433038
0.567124631992149	0.840904236383054
0.619862227324914	0.863138315860670
0.675149700598802	0.887171860856071
0.731679451607638	0.907504742947781
0.786213786213786	0.927122464312547
0.831256231306082	0.946334772966032
0.869103405185879	0.960232617805525
0.903301886792453	0.971737183792254
0.923038229376258	0.978920974319409
0.933625547902317	0.984325164245018
0.935257410296412	0.988431807124710
0.940000000000000	0.991309012875537
0.941634241245136	0.993414913754032
0.945091514143095	0.994824703415696
0.950207468879668	0.996243187470237
0.961038961038961	0.997070853674627
0.952830188679245	0.997602866023919
0.952380952380952	0.998185547491322
0.958333333333333	0.998660151324086
0.951871657754011	0.998976189851154
0.951515151515152	0.999160435524072
0.957746478873239	0.999318265247260
0.950413223140496	0.999528289525407
0.981481481481482	0.999528450172902
0.979381443298969	0.999711913678862
0.988888888888889	0.999738151348521
0.987654320987654	0.999790570433781
1	0.999895309882747
1	0.999921509118024
1	0.999947680958485
1	0.999947694641316
1	0.999973850740024
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
